id,wordpress_post_type,wordpress_type_label,status,title,slug,public_url,source_or_external_url,published_date,modified_date,author_or_creator,series_name_or_handle,series_number,shelf_or_category,tropes_or_tags,linked_book,newsletter_issue_date,quote_text,content_preview,rank_math_title,rank_math_description,rank_math_focus_keyword,rank_math_seo_score,all_wordpress_terms,hidden_from_library,private_or_member_only,seo_notes
150,bbb_book,Book,publish,between love and loathing,between-love-and-loathing,https://bybookishbabe.com/books/between-love-and-loathing/,https://thesmutandsentimentsociety.substack.com/p/sorry-i-was-too-busy-reading,2026-05-19 22:50:11,2026-05-20 00:44:21,Shain Rose,,2,contemporary romance | contemporary-romance,billionaire romance | fake dating romance,,,,fake dating the man who’s standing in the way of her dream bakery should be easy… until pretending to love him starts feeling a little too real.,,,,,bbb_genre: contemporary romance; bbb_shelf: contemporary romance; bbb_trope: billionaire romance | fake dating romance,no,,missing Rank Math title; missing Rank Math description
196,bbb_book,Book,publish,binding 13,binding-13,https://bybookishbabe.com/books/binding-13/,,2026-05-19 22:49:33,2026-05-20 00:44:23,Chloe Walsh,boys-of-tommen,1,contemporary romance | contemporary-romance,friends to lovers,,,,he’s the golden boy who wants to save her… she’s the girl who’s spent her life hiding — and now he won’t let her disappear,,,,,bbb_genre: contemporary romance; bbb_series: boys of tommen; bbb_shelf: contemporary romance; bbb_trope: friends to lovers,no,,missing Rank Math title; missing Rank Math description
134,bbb_book,Book,publish,bite the woman that feeds,bite-the-woman-that-feeds,https://bybookishbabe.com/books/bite-the-woman-that-feeds/,https://thesmutandsentimentsociety.substack.com/p/the-kind-of-book-you-dont-admit-you,2026-05-19 22:50:22,2026-05-20 00:44:20,Penelope Barsetti,,,paranormal romance | paranormal-romance,enemies to lovers,,,,"betrayed and given to a ruthless vampire king, she expects to hate him… until he tastes her blood and decides she’s the only thing he wants.",,,,,bbb_genre: paranormal romance; bbb_shelf: paranormal romance; bbb_trope: enemies to lovers,no,,missing Rank Math title; missing Rank Math description
152,bbb_book,Book,publish,blood of hercules,blood-of-hercules,https://bybookishbabe.com/books/blood-of-hercules/,https://thesmutandsentimentsociety.substack.com/p/the-season-of-ruin,2026-05-19 22:50:11,2026-05-20 00:44:21,Jasmine Mas,villains-of-lore,1,romantasy | romantasy,marriage of convenience | villain gets the girl | why choose,,,,"thrown into a brutal academy where immortality is earned in blood, she’s forced to survive gods, monsters… and the dangerously powerful men watching her.",,,,,bbb_genre: romantasy; bbb_series: villains of lore; bbb_shelf: romantasy; bbb_trope: marriage of convenience | villain gets the girl | why choose,,,missing Rank Math title; missing Rank Math description
167,bbb_book,Book,publish,"born, darkly",born-darkly,https://bybookishbabe.com/books/born-darkly/,https://thesmutandsentimentsociety.substack.com/p/a-serial-killer-obsessed-with-his,2026-05-19 22:49:58,2026-05-20 00:44:20,Trisha Wolfe,,,dark romance | dark-romance,captor x captive | touch her and die,,,,"a criminal psychologist and a convicted serial killer form a twisted connection built on intellect, control, and mutual fascination.",,,,,bbb_genre: dark romance; bbb_shelf: dark romance; bbb_trope: captor x captive | touch her and die,no,,missing Rank Math title; missing Rank Math description
199,bbb_book,Book,publish,breaking point,breaking-point,https://bybookishbabe.com/books/breaking-point/,https://thesmutandsentimentsociety.substack.com/p/not-your-average-hockey-romance,2026-05-19 22:49:33,2026-05-20 00:44:22,Mads Rafferty,icehawks,1,sports romance | sports-romance,boss x employee | fake dating romance | hockey romance,,,,he needed a fake girlfriend to save his reputation… but the one woman who can’t trust him might be the only one he actually falls for,,,,,bbb_genre: sports romance; bbb_series: icehawks; bbb_shelf: sports romance; bbb_trope: boss x employee | fake dating romance | hockey romance,no,,missing Rank Math title; missing Rank Math description
183,bbb_book,Book,publish,caught up,caught-up,https://bybookishbabe.com/books/caught-up/,,2026-05-19 22:49:57,2026-05-20 00:44:21,Liz Tomforde,windy-city-series,3,sports romance | sports-romance,baseball romance | nanny romance | single dad romance,,,,"a grumpy single dad baseball player hires the one nanny he can’t fire… and she’s only supposed to be there for the summer, not become something that feels like home.",,,,,bbb_genre: sports romance; bbb_series: windy city series; bbb_shelf: sports romance; bbb_trope: baseball romance | nanny romance | single dad romance,no,,missing Rank Math title; missing Rank Math description
181,bbb_book,Book,publish,christmas in coconut creek,christmas-in-coconut-creek,https://bybookishbabe.com/books/christmas-in-coconut-creek/,https://thesmutandsentimentsociety.substack.com/p/add-this-to-your-tbr-immediately,2026-05-19 22:49:57,2026-05-20 00:44:20,Karissa Kinword,,,contemporary romance | contemporary-romance,forced proximity | friends to lovers | he falls first,,,,"she pauses mid swipe on his profile, only to look up and find him standing above her, about to board the same flight.",,,,,bbb_genre: contemporary romance; bbb_shelf: contemporary romance; bbb_trope: forced proximity | friends to lovers | he falls first,no,,missing Rank Math title; missing Rank Math description
187,bbb_book,Book,publish,close to you,close-to-you,https://bybookishbabe.com/books/close-to-you/,,2026-05-19 22:49:33,2026-05-20 00:44:22,Nissa Renzo,,,contemporary romance | contemporary-romance,found family | friends to lovers | step siblings,,,,Author: Nissa RenzoSpice level: 0Darkness level: 2Tension score: 2Emotional damage score: 2Yearning level: 2Kindle Unlimited: Yes,,,,,bbb_genre: contemporary romance; bbb_shelf: contemporary romance; bbb_trope: found family | friends to lovers | step siblings,no,,missing Rank Math title; missing Rank Math description
184,bbb_book,Book,publish,craving venom,sss-library-rq1ob108,https://bybookishbabe.com/books/sss-library-rq1ob108/,https://thesmutandsentimentsociety.substack.com/p/i-devoured-600-morally-questionable,2026-05-19 22:49:57,2026-05-20 00:44:21,S.C. Arlette,,,dark romance | dark-romance,enemies to lovers | stalker romance | touch her and die,,,,"poking the bear is easy when he’s a criminal behind bars, until she finds herself face to face with him in the real world.",,,,,bbb_genre: dark romance; bbb_shelf: dark romance; bbb_trope: enemies to lovers | stalker romance | touch her and die,,,missing Rank Math title; missing Rank Math description
178,bbb_book,Book,publish,daggermouth,daggermouth,https://bybookishbabe.com/books/daggermouth/,https://thesmutandsentimentsociety.substack.com/p/this-one-left-me-wanting-more,2026-05-19 22:49:57,2026-05-20 00:44:20,H.M. Wolfe,,1,dystopian romance | dystopian-romance,enemies to lovers | forced proximity | slow burn | trauma bonding,,,,"forced into a marriage meant to control them, an assassin and the man she was sent to kill are left deciding if they’ll destroy each other… or burn the entire city down together.",,,,,bbb_genre: dystopian romance; bbb_shelf: dystopian romance; bbb_trope: enemies to lovers | forced proximity | slow burn | trauma bonding,no,,missing Rank Math title; missing Rank Math description
195,bbb_book,Book,publish,dear reader,dear-reader,https://bybookishbabe.com/books/dear-reader/,https://thesmutandsentimentsociety.substack.com/p/we-knew-better-we-read-it-anyway,2026-05-19 22:49:33,2026-05-20 00:44:21,Tate James,devils-backbone,1,dark romance | dark-romance,dark academia | why choose,,,,a scholarship pulls her into a secret society run by her stepbrother and his dangerous friends… and now she’s caught between surviving them and wanting them.,,,,,bbb_genre: dark romance; bbb_series: devil's backbone; bbb_shelf: dark romance; bbb_trope: dark academia | why choose,no,,missing Rank Math title; missing Rank Math description
179,bbb_book,Book,publish,death,death,https://bybookishbabe.com/books/death/,,2026-05-19 22:49:57,2026-05-20 00:44:22,Laura Thalassa,the-four-horsemen,4,paranormal romance | paranormal-romance,enemies to lovers,,,,"death can kill everyone… except her, and now the only way to save the world is to seduce the one being who wants her more than anything.",,,,,bbb_genre: paranormal romance; bbb_series: the four horsemen; bbb_shelf: paranormal romance; bbb_trope: enemies to lovers,no,,missing Rank Math title; missing Rank Math description
223,bbb_book,Book,publish,defy me,defy-me,https://bybookishbabe.com/books/defy-me/,,2026-05-16 20:13:41,2026-05-20 00:44:23,Tahereh Mafi,shatter-me-series,5,dystopian romance | dystopian-romance,,,,,"secrets that rewrite everything, loyalty tested, the plot thickens doesn't even cover it, warner being warner.",,,,,bbb_genre: dystopian romance; bbb_series: shatter me series; bbb_shelf: dystopian romance,no,,missing Rank Math title; missing Rank Math description
204,bbb_book,Book,publish,dire bound,dire-bound,https://bybookishbabe.com/books/dire-bound/,https://thesmutandsentimentsociety.substack.com/p/deadly-trials-direwolves-and-a-slow,2026-05-19 22:49:33,2026-05-20 00:44:21,Sable Sorensen,the-wolves-of-ruin,1,romantasy | romantasy,enemies to lovers | fated mates | slow burn,,,,to save her sister she enters deadly trials to bond with a feral direwolf… and ends up caught between a ruthless instructor and a prince who might get her killed.,,,,,bbb_genre: romantasy; bbb_series: the wolves of ruin; bbb_shelf: romantasy; bbb_trope: enemies to lovers | fated mates | slow burn,no,,missing Rank Math title; missing Rank Math description
212,bbb_book,Book,publish,enduring darkness,enduring-darkness,https://bybookishbabe.com/books/enduring-darkness/,https://thesmutandsentimentsociety.substack.com/p/she-was-supposed-to-kill-him,2026-05-16 20:13:41,2026-05-20 00:44:22,Raven Wood,kings-of-blackwater,3,dark romance | dark-romance,dark academia | enemies to lovers | touch her and die | who did this to you,,,,she wanted freedom… instead she caught the attention of a killer who thinks she’s his weakest target,,,,,bbb_genre: dark romance; bbb_series: kings of blackwater; bbb_shelf: dark romance; bbb_trope: dark academia | enemies to lovers | touch her and die | who did this to you,yes,,missing Rank Math title; missing Rank Math description
133,bbb_book,Book,publish,enigma,enigma,https://bybookishbabe.com/books/enigma/,https://thesmutandsentimentsociety.substack.com/p/welcome-to-mortimer,2026-05-19 22:50:22,2026-05-20 00:44:20,RuNyx,,,contemporary romance | contemporary-romance,dark academia | found family,,,,a girl searching for the truth behind missing students becomes the obsession of a dangerously secretive man… who may be tied to everything she’s trying to uncover.,,,,,bbb_genre: contemporary romance; bbb_shelf: contemporary romance; bbb_trope: dark academia | found family,no,,missing Rank Math title; missing Rank Math description
182,bbb_book,Book,publish,fall with me,fall-with-me,https://bybookishbabe.com/books/fall-with-me/,https://thesmutandsentimentsociety.substack.com/p/hes-a-playboy-until-her-obviously,2026-05-19 22:49:57,2026-05-20 00:44:20,Becka Mack,,4,sports romance | sports-romance,forced proximity | hockey romance,,,,"a one night stand with a grumpy hockey player turns into a job working for his team… and now he’s determined that if he falls, she’s coming down with him.",,,,,bbb_genre: sports romance; bbb_shelf: sports romance; bbb_trope: forced proximity | hockey romance,no,,missing Rank Math title; missing Rank Math description
166,bbb_book,Book,publish,fate of the sun king,fate-of-the-sun-king,https://bybookishbabe.com/books/fate-of-the-sun-king/,,2026-05-19 22:49:58,2026-05-20 00:44:22,Nisha J. Tuli,artefacts-of-ouranos,3,,,,,,Author: Nisha J. TuliKindle Unlimited: Yes,,,,,bbb_series: artefacts of ouranos,no,,missing Rank Math title; missing Rank Math description
207,bbb_book,Book,publish,fearless,fearless,https://bybookishbabe.com/books/fearless/,,2026-05-16 20:13:41,2026-05-20 00:44:23,Lauren Roberts,the-powerless-trilogy,3,romantasy | romantasy,,,,,Author: Lauren RobertsYearning level: 3Kindle Unlimited: Yes,,,,,bbb_genre: romantasy; bbb_series: the powerless trilogy; bbb_shelf: romantasy,no,,missing Rank Math title; missing Rank Math description
202,bbb_book,Book,publish,fighting chance,fighting-chance,https://bybookishbabe.com/books/fighting-chance/,https://thesmutandsentimentsociety.substack.com/p/he-never-forgave-her,2026-05-19 22:49:33,2026-05-20 00:44:23,Mads Rafferty,icehawks,2,sports romance | sports-romance,forced proximity | he falls first | hockey romance | nanny romance | single dad romance,,,,a reckless hockey star gets a daughter he never knew existed… and the nanny who was supposed to help fix his life might be the one he falls for instead,,,,,bbb_genre: sports romance; bbb_series: icehawks; bbb_shelf: sports romance; bbb_trope: forced proximity | he falls first | hockey romance | nanny romance | single dad romance,no,,missing Rank Math title; missing Rank Math description
149,bbb_book,Book,publish,fourth wing,fourth-wing,https://bybookishbabe.com/books/fourth-wing/,,2026-05-19 22:50:11,2026-05-20 00:44:22,Rebecca Yarros,the-empyrean,1,romantasy | romantasy,enemies to lovers | touch her and die | villain gets the girl,,,,"thrown into a brutal dragon rider academy she was never meant to survive, she’s forced to prove she’s not fragile… while catching the attention of the one man who might be the most dangerous of all.",,,,,bbb_genre: romantasy; bbb_series: the empyrean; bbb_shelf: romantasy; bbb_trope: enemies to lovers | touch her and die | villain gets the girl,no,,missing Rank Math title; missing Rank Math description
153,bbb_book,Book,publish,from lukov with love,from-lukov-with-love,https://bybookishbabe.com/books/from-lukov-with-love/,https://thesmutandsentimentsociety.substack.com/p/until-september,2026-05-19 22:50:11,2026-05-20 00:44:21,Mariana Zapata,,,sports romance | sports-romance,enemies to lovers | slow burn,,,,a stubborn figure skater is forced to team up with the one man she’s spent years wanting to kill… and now she has to trust him with everything.,,,,,bbb_genre: sports romance; bbb_shelf: sports romance; bbb_trope: enemies to lovers | slow burn,no,,missing Rank Math title; missing Rank Math description
168,bbb_book,Book,publish,graves,graves,https://bybookishbabe.com/books/graves/,,2026-05-19 22:49:58,2026-05-20 00:44:21,Katelyn Taylor,,,dark romance | dark-romance,touch her and die | why choose,,,,he thought she was his… until his brother touched her and decided she might be his too.,,,,,bbb_genre: dark romance; bbb_shelf: dark romance; bbb_trope: touch her and die | why choose,no,,missing Rank Math title; missing Rank Math description
151,bbb_book,Book,publish,hat trick,sss-library-r1aag0yu,https://bybookishbabe.com/books/sss-library-r1aag0yu/,https://thesmutandsentimentsociety.substack.com/p/a-hockey-romance-for-the-emotionally,2026-05-19 22:50:11,2026-05-20 00:44:21,Chelsea Curto,,4,sports romance | sports-romance,forced proximity | hockey romance | slow burn,,,,"a hockey star loses everything after an accident… except the trainer who isn’t interested in men, let alone younger ones, but somehow can’t stay away from him.",,,,,bbb_genre: sports romance; bbb_shelf: sports romance; bbb_trope: forced proximity | hockey romance | slow burn,no,,missing Rank Math title; missing Rank Math description
192,bbb_book,Book,publish,haunted love,haunted-love,https://bybookishbabe.com/books/haunted-love/,,2026-05-19 22:49:33,2026-05-20 00:44:23,Sheridan Anne,,,dark romance | dark-romance,brother’s best friend romance,,,,she gave her virginity to a stranger at a sex club… and found out he’s the one man she’s never been allowed to have — her brother’s best friend,,,,,bbb_genre: dark romance; bbb_shelf: dark romance; bbb_trope: brother’s best friend romance,no,,missing Rank Math title; missing Rank Math description
215,bbb_book,Book,publish,haunting adeline,haunting-adeline,https://bybookishbabe.com/books/haunting-adeline/,,2026-05-16 20:13:41,2026-05-20 00:44:22,H.D. Carlton,cat-and-mouse,1,dark romance | dark-romance,stalker romance | touch her and die,,,,she can manipulate anyone… except the man who’s been watching her long enough to make her his anyway.,,,,,bbb_genre: dark romance; bbb_series: cat and mouse; bbb_shelf: dark romance; bbb_trope: stalker romance | touch her and die,no,,missing Rank Math title; missing Rank Math description
154,bbb_book,Book,publish,house of beating wings,house-of-beating-wings,https://bybookishbabe.com/books/house-of-beating-wings/,https://thesmutandsentimentsociety.substack.com/p/trope-report-slow-burn,2026-05-19 22:50:11,2026-05-20 00:44:21,Olivia Wildenstein,,,romantasy | romantasy,fated mates | slow burn | who did this to you,,,,a magicless girl chasing a crown accidentally unleashes a winged demon… and now she’s the only thing he wants.,,,,,bbb_genre: romantasy; bbb_shelf: romantasy; bbb_trope: fated mates | slow burn | who did this to you,no,,missing Rank Math title; missing Rank Math description
216,bbb_book,Book,publish,hunting adeline,hunting-adeline,https://bybookishbabe.com/books/hunting-adeline/,,2026-05-16 20:13:41,2026-05-20 00:44:23,H.D. Carlton,cat-and-mouse,2,dark romance | dark-romance,stalker romance,,,,Author: H.D. CarltonSpice level: 3Darkness level: 5Emotional damage score: 5Yearning level: 1Kindle Unlimited: Yes,,,,,bbb_genre: dark romance; bbb_series: cat and mouse; bbb_shelf: dark romance; bbb_trope: stalker romance,no,,missing Rank Math title; missing Rank Math description
221,bbb_book,Book,publish,ignite me,ignite-me,https://bybookishbabe.com/books/ignite-me/,,2026-05-16 20:13:41,2026-05-20 00:44:23,Tahereh Mafi,shatter-me-series,3,dystopian romance | dystopian-romance,enemies to lovers,,,,if you are not absolutely feral about him by the end of this book i genuinely do not know what to tell you.,,,,,bbb_genre: dystopian romance; bbb_series: shatter me series; bbb_shelf: dystopian romance; bbb_trope: enemies to lovers,no,,missing Rank Math title; missing Rank Math description
224,bbb_book,Book,publish,imagine me,imagine-me,https://bybookishbabe.com/books/imagine-me/,,2026-05-16 20:13:41,2026-05-20 00:44:23,Tahereh Mafi,shatter-me-series,6,dystopian romance | dystopian-romance,,,,,"the final stand, found family going to war, the ending you earned, everything coming full circle",,,,,bbb_genre: dystopian romance; bbb_series: shatter me series; bbb_shelf: dystopian romance,no,,missing Rank Math title; missing Rank Math description
138,bbb_book,Book,publish,in her own league,in-her-own-league,https://bybookishbabe.com/books/in-her-own-league/,https://thesmutandsentimentsociety.substack.com/publish/post/190203116?r=5pq7yn&utm_campaign=post&utm_medium=web&showWelcomeOnShare=true,2026-05-19 22:50:22,2026-05-20 00:44:22,Liz Tomforde,,,sports romance | sports-romance,baseball romance | boss x employee | forced proximity,,,,"when the first woman in mlb history inherits her grandfather’s team, the head coach who doubts her becomes the one man she can’t ignore.",,,,,bbb_genre: sports romance; bbb_shelf: sports romance; bbb_trope: baseball romance | boss x employee | forced proximity,,,missing Rank Math title; missing Rank Math description
210,bbb_book,Book,publish,inescapable darkness,inescapable-darkness,https://bybookishbabe.com/books/inescapable-darkness/,https://thesmutandsentimentsociety.substack.com/p/she-was-supposed-to-kill-him,2026-05-16 20:13:41,2026-05-20 00:44:23,Raven Wood,kings-of-blackwater,2,dark romance | dark-romance,bully romance | dark academia | enemies to lovers | touch her and die,,,,she saved a mafia prince once… now he’s found her and he won’t stop until she’s his even if it kills them both,,,,,bbb_genre: dark romance; bbb_series: kings of blackwater; bbb_shelf: dark romance; bbb_trope: bully romance | dark academia | enemies to lovers | touch her and die,no,,missing Rank Math title; missing Rank Math description
189,bbb_book,Book,publish,insatiable,insatiable,https://bybookishbabe.com/books/insatiable/,,2026-05-19 22:49:33,2026-05-20 00:44:20,Leigh Rivers,the-edge-of-darkness-trilogy,1,dark romance | dark-romance,enemies to lovers | second chance romance,,,,lovers to enemies to lovers again after a betrayal destroys everything and fate forces them to face each other again.,,,,,bbb_genre: dark romance; bbb_series: the edge of darkness trilogy; bbb_shelf: dark romance; bbb_trope: enemies to lovers | second chance romance,no,,missing Rank Math title; missing Rank Math description
130,bbb_book,Book,publish,iron flame,iron-flame,https://bybookishbabe.com/books/iron-flame/,,2026-05-19 22:50:22,2026-05-20 00:44:22,Rebecca Yarros,the-empyrean,2,romantasy | romantasy,touch her and die,,,,Author: Rebecca YarrosSpice level: 2Darkness level: 2Tension score: 3Emotional damage score: 3Yearning level: 2Kindle Unlimited: Yes,,,,,bbb_genre: romantasy; bbb_series: the empyrean; bbb_shelf: romantasy; bbb_trope: touch her and die,no,,missing Rank Math title; missing Rank Math description
211,bbb_book,Book,publish,irresistible darkness,irresistible-darkness,https://bybookishbabe.com/books/irresistible-darkness/,https://thesmutandsentimentsociety.substack.com/p/she-was-supposed-to-kill-him,2026-05-16 20:13:41,2026-05-20 00:44:23,Raven Wood,kings-of-blackwater,4,dark romance | dark-romance,bodyguard romance | bully romance | touch her and die,,,,she’s spent her life running off bodyguards… until one shows up who might finally be unhinged enough to handle her.,,,,,bbb_genre: dark romance; bbb_series: kings of blackwater; bbb_shelf: dark romance; bbb_trope: bodyguard romance | bully romance | touch her and die,yes,,missing Rank Math title; missing Rank Math description
161,bbb_book,Book,publish,kiss of the basilisk,kiss-of-the-basilisk,https://bybookishbabe.com/books/kiss-of-the-basilisk/,https://thesmutandsentimentsociety.substack.com/p/extra-extra,2026-05-19 22:50:11,2026-05-20 00:44:21,Lindsay Straube,,,,forbidden love | forced proximity | villain gets the girl,,,,a girl enters a deadly seduction competition with a literal serpent king… and quickly realizes the most dangerous part might be who she ends up wanting.,,,,,bbb_trope: forbidden love | forced proximity | villain gets the girl,,,missing Rank Math title; missing Rank Math description
209,bbb_book,Book,publish,lawless god,lawless-god,https://bybookishbabe.com/books/lawless-god/,https://thesmutandsentimentsociety.substack.com/p/smutty-confession-i-fell-for-my-captor,2026-05-16 20:13:41,2026-05-20 00:44:21,Lola King,north-shore-series,4,dark romance | dark-romance,captor x captive | forced proximity | who did this to you,,,,"she’s the reason he went to prison, and when he finally gets out, the first thing he does is come back for her.",,,,,bbb_genre: dark romance; bbb_series: north shore series; bbb_shelf: dark romance; bbb_trope: captor x captive | forced proximity | who did this to you,no,,missing Rank Math title; missing Rank Math description
201,bbb_book,Book,publish,lights out,lights-out,https://bybookishbabe.com/books/lights-out/,https://thesmutandsentimentsociety.substack.com/p/a-book-you-shamelessly-disappear-f51,2026-05-19 22:49:33,2026-05-20 00:44:22,Navessa Allen,into-darkness,1,dark romance | dark-romance,stalker romance,,,,she joked about wanting a masked man to break in… and he actually did.,,,,,bbb_genre: dark romance; bbb_series: into darkness; bbb_shelf: dark romance; bbb_trope: stalker romance,no,,missing Rank Math title; missing Rank Math description
157,bbb_book,Book,publish,limerence,limerence,https://bybookishbabe.com/books/limerence/,https://thesmutandsentimentsociety.substack.com/p/its-not-love-its-limerence,2026-05-19 22:50:11,2026-05-20 00:44:20,HC Dolores,,,contemporary romance | contemporary-romance,dark academia | enemies to lovers,,,,"at an elite prep school full of secrets, she sets her sights on exposing the golden boy… only to realize he might be a sociopath who wants to ruin her or keep her.",,,,,bbb_genre: contemporary romance; bbb_shelf: contemporary romance; bbb_trope: dark academia | enemies to lovers,no,,missing Rank Math title; missing Rank Math description
159,bbb_book,Book,publish,little stranger,sss-library-vul9icel,https://bybookishbabe.com/books/sss-library-vul9icel/,https://thesmutandsentimentsociety.substack.com/p/the-trope-report-taboo-romance,2026-05-19 22:50:11,2026-05-20 00:44:21,Leigh Rivers,,1,dark romance | dark-romance,forbidden love | step siblings | touch her and die,,,,"after she sends him to prison, the man who’s been obsessed with her for years comes back ready to take everything… including her.",,,,,bbb_genre: dark romance; bbb_shelf: dark romance; bbb_trope: forbidden love | step siblings | touch her and die,no,,missing Rank Math title; missing Rank Math description
137,bbb_book,Book,publish,lucky shot,lucky-shot,https://bybookishbabe.com/books/lucky-shot/,https://thesmutandsentimentsociety.substack.com/p/proof-that-grumpy-men-can-be-soft,2026-05-19 22:50:22,2026-05-20 00:44:21,Rebecca Jenshak,,,sports romance | sports-romance,forced proximity | grumpy x sunshine | hockey romance | single dad romance,,,,a romance author on a deadline is forced to live with a grumpy single dad hockey captain… who has no idea he just signed up to help her.,,,,,bbb_genre: sports romance; bbb_shelf: sports romance; bbb_trope: forced proximity | grumpy x sunshine | hockey romance | single dad romance,no,,missing Rank Math title; missing Rank Math description
139,bbb_book,Book,publish,mile high,mile-high,https://bybookishbabe.com/books/mile-high/,,2026-05-19 22:50:22,2026-05-20 00:44:22,Liz Tomforde,windy-city-series,1,sports romance | sports-romance,forced proximity | hockey romance,,,,a cocky hockey player who lives in the penalty box meets the one flight attendant who refuses to put up with him… and suddenly he can’t stop pushing her buttons just to keep her close.,,,,,bbb_genre: sports romance; bbb_series: windy city series; bbb_shelf: sports romance; bbb_trope: forced proximity | hockey romance,yes,,missing Rank Math title; missing Rank Math description
214,bbb_book,Book,publish,my dreadful darling,my-dreadful-darling,https://bybookishbabe.com/books/my-dreadful-darling/,https://thesmutandsentimentsociety.substack.com/p/the-hate-was-real-so-was-everything,2026-05-16 20:13:41,2026-05-20 00:44:23,H.D. Carlton,hollow-graves-duet,1,dark romance | dark-romance,dark academia | enemies to lovers | he falls first | touch her and die,,,,she carries her father's sins like a death sentence — and he's spent years making sure she never forgets it. but he's not the only one who wants her to drown.,,,,,bbb_genre: dark romance; bbb_series: hollow graves duet; bbb_shelf: dark romance; bbb_trope: dark academia | enemies to lovers | he falls first | touch her and die,no,,missing Rank Math title; missing Rank Math description
156,bbb_book,Book,publish,nightshade,nightshade,https://bybookishbabe.com/books/nightshade/,https://thesmutandsentimentsociety.substack.com/p/this-weeks-read-nightshade,2026-05-19 22:50:11,2026-05-20 00:44:21,Autumn Woods,,,contemporary romance | contemporary-romance,dark academia | enemies to lovers,,,,"she goes to an elite university to ruin the man responsible for her parents’ deaths… only to fall for his son, the one person she was never supposed to trust.",,,,,bbb_genre: contemporary romance; bbb_shelf: contemporary romance; bbb_trope: dark academia | enemies to lovers,no,,missing Rank Math title; missing Rank Math description
185,bbb_book,Book,publish,of ink and alchemy,of-ink-and-alchemy,https://bybookishbabe.com/books/of-ink-and-alchemy/,,2026-05-19 22:49:57,2026-05-20 00:44:22,Sloane St. James,,,contemporary romance | contemporary-romance,friends to lovers,,,,"they co-own a tattoo shop, but what she doesn’t know is that he’s been obsessed with her for years… just waiting for the right moment.",,,,,bbb_genre: contemporary romance; bbb_shelf: contemporary romance; bbb_trope: friends to lovers,no,,missing Rank Math title; missing Rank Math description
155,bbb_book,Book,publish,older,older,https://bybookishbabe.com/books/older/,https://thesmutandsentimentsociety.substack.com/p/for-the-readers-who-still-believe,2026-05-19 22:50:11,2026-05-20 00:44:20,Jennifer Hartmann,,,contemporary romance | contemporary-romance,age gap | forbidden love | forced proximity,,,,she fell for him before he knew her age… only to realize the man who found her under the stars is her best friend’s dad.,,,,,bbb_genre: contemporary romance; bbb_shelf: contemporary romance; bbb_trope: age gap | forbidden love | forced proximity,no,,missing Rank Math title; missing Rank Math description
162,bbb_book,Book,publish,pestilence,pestilence,https://bybookishbabe.com/books/pestilence/,,2026-05-19 22:50:11,2026-05-20 00:44:20,Laura Thalassa,the-four-horsemen,1,paranormal romance | paranormal-romance,captor x captive | enemies to lovers | forced proximity,,,,"she tries to kill the horseman bringing death to the world… but when he takes her prisoner, she starts falling for the one thing she was meant to destroy.",,,,,bbb_genre: paranormal romance; bbb_series: the four horsemen; bbb_shelf: paranormal romance; bbb_trope: captor x captive | enemies to lovers | forced proximity,no,,missing Rank Math title; missing Rank Math description
158,bbb_book,Book,publish,phantasma,phantasma,https://bybookishbabe.com/books/phantasma/,https://thesmutandsentimentsociety.substack.com/p/lets-close-octobers-chapter,2026-05-19 22:50:11,2026-05-20 00:44:20,Kaylie Smith,,1,paranormal romance | paranormal-romance,forced proximity | villain gets the girl,,,,she enters a deadly haunted mansion to save her sister… and ends up making a deal with a dangerously charming stranger who might cost her more than just her life.,,,,,bbb_genre: paranormal romance; bbb_shelf: paranormal romance; bbb_trope: forced proximity | villain gets the girl,,,missing Rank Math title; missing Rank Math description
140,bbb_book,Book,publish,play along,play-along,https://bybookishbabe.com/books/play-along/,,2026-05-19 22:50:22,2026-05-20 00:44:22,Liz Tomforde,windy-city-series,4,sports romance | sports-romance,baseball romance | fake dating romance | marriage of convenience,,,,she wakes up married to the baseball player who’s been obsessed with her for years… and he’s fully planning to use their fake marriage to prove he’s the real thing.,,,,,bbb_genre: sports romance; bbb_series: windy city series; bbb_shelf: sports romance; bbb_trope: baseball romance | fake dating romance | marriage of convenience,yes,,missing Rank Math title; missing Rank Math description
217,bbb_book,Book,publish,please don't go,please-dont-go,https://bybookishbabe.com/books/please-dont-go/,https://thesmutandsentimentsociety.substack.com/p/please-dont-go,2026-05-16 20:13:41,2026-05-20 00:44:23,E. Salvador,,,sports romance | sports-romance,baseball romance | friends to lovers | he falls first | slow burn | trauma bonding,,,,"two people drowning in grief collide one night, try to forget each other, and instead get pulled into something softer, heavier, and way harder to walk away from when fate keeps forcing them back together",,,,,bbb_genre: sports romance; bbb_shelf: sports romance; bbb_trope: baseball romance | friends to lovers | he falls first | slow burn | trauma bonding,no,,missing Rank Math title; missing Rank Math description
169,bbb_book,Book,publish,possess me,possess-me,https://bybookishbabe.com/books/possess-me/,,2026-05-19 22:49:58,2026-05-20 00:44:22,Michelle Heard,,,dark romance | dark-romance,forced proximity | mafia romance | second chance romance,,,,"he kidnapped the wrong girl, fell in love anyway… and now that she’s back from the dead, he’s not letting her escape again.",,,,,bbb_genre: dark romance; bbb_shelf: dark romance; bbb_trope: forced proximity | mafia romance | second chance romance,,,missing Rank Math title; missing Rank Math description
